UID,Modified,Date,Annotator,Person norm.,Start Norm.,End Norm.,Duration Norm.,comment (if any)
Yuji_4222,-1,2011_01_26_19_00_3.webm,Yuji,Kan,0:02:57,0:03:57,0:01:00,
Minori_3341,1,2011_01_26_19_00_3.webm,Minori,Kan,0:02:57,0:04:24,0:01:26,video&picture
Yuji_4223,-1,2011_01_26_19_00_3.webm,Yuji,Kan,0:03:58,0:04:24,0:00:26,pictureonly
Yuji_4224,,2011_01_26_19_00_3.webm,Yuji,Tanigaki,0:03:58,0:04:36,0:00:38,pictureonly
Minori_3342,,2011_01_26_19_00_3.webm,Minori,Tanigaki,0:03:58,0:04:38,0:00:40,picture
Yuji_4225,,2011_01_26_19_00_3.webm,Yuji,Kan,0:04:37,0:04:54,0:00:17,
Minori_3343,,2011_01_26_19_00_3.webm,Minori,Kan,0:04:39,0:04:54,0:00:15,picture
Minori_3344,,2011_01_26_19_00_3.webm,Minori,Tanigaki,0:04:52,0:05:17,0:00:25,picture
Yuji_4226,,2011_01_26_19_00_3.webm,Yuji,Tanigaki,0:04:52,0:05:18,0:00:26,
Minori_3345,,2011_01_26_19_00_3.webm,Minori,Kan,0:05:16,0:05:27,0:00:11,picture
Yuji_4227,,2011_01_26_19_00_3.webm,Yuji,Kan,0:05:18,0:05:28,0:00:10,
Minori_3346,,2011_01_26_19_00_3.webm,Minori,Tanigaki,0:05:28,0:05:28,0:00:00,picture
Yuji_4228,,2011_01_26_19_00_3.webm,Yuji,Tanigaki,0:05:28,0:05:28,0:00:00,
,,2011_02_14_19_00_1.webm,_title_,,-1.00,,,
Minori_3359,,2011_02_14_19_00_1.webm,Minori,Kan,0:00:00,0:00:06,0:00:06,
Yuji_4241,-1,2011_02_14_19_00_1.webm,Yuji,Okada,0:00:00,0:00:00,0:00:00,
Minori_3360,,2011_02_14_19_00_1.webm,Minori,Okada,0:00:00,0:00:04,0:00:04,
Yuji_4242,,2011_02_14_19_00_1.webm,Yuji,Kan,0:00:01,0:00:06,0:00:05,
Yuji_4243,,2011_02_14_19_00_1.webm,Yuji,Okada,0:00:01,0:00:04,0:00:03,
Minori_3362,,2011_02_14_19_00_1.webm,Minori,Kan,0:00:42,0:01:04,0:00:22,picture
Minori_3361,,2011_02_14_19_00_1.webm,Minori,Ozawa,0:00:42,0:01:04,0:00:22,picture
Yuji_4244,,2011_02_14_19_00_1.webm,Yuji,Ozawa,0:00:42,0:01:05,0:00:23,pictureonly
Yuji_4245,,2011_02_14_19_00_1.webm,Yuji,Kan,0:00:43,0:01:05,0:00:22,pictureonly
Minori_3363,,2011_02_14_19_00_1.webm,Minori,Okada,0:00:43,0:01:04,0:00:21,picture
Yuji_4246,,2011_02_14_19_00_1.webm,Yuji,Okada,0:00:43,0:01:05,0:00:22,pictureonly
Yuji_4247,1,2011_02_14_19_00_1.webm,Yuji,Ozawa,0:01:05,0:01:39,0:00:02,pictureonly
Minori_3364,-1,2011_02_14_19_00_1.webm,Minori,Ozawa,0:01:07,0:01:39,0:00:32,
Yuji_4248,-1,2011_02_14_19_00_1.webm,Yuji,Ozawa,0:01:11,0:01:38,0:00:27,
Yuji_4249,-1,2011_02_14_19_00_1.webm,Yuji,Ozawa,0:01:16,0:01:19,0:00:03,
Yuji_4250,-1,2011_02_14_19_00_1.webm,Yuji,Kan,0:02:31,0:02:33,0:00:02,
Minori_3365,1,2011_02_14_19_00_1.webm,Minori,Kan,0:02:31,0:02:41,0:00:10,
Yuji_4251,-1,2011_02_14_19_00_1.webm,Yuji,Okada,0:02:31,0:02:33,0:00:02,
Minori_3366,1,2011_02_14_19_00_1.webm,Minori,Okada,0:02:31,0:02:37,0:00:06,
Yuji_4252,,2011_02_14_19_00_1.webm,Yuji,Kan,0:02:33,0:02:42,0:00:09,
Yuji_4253,,2011_02_14_19_00_1.webm,Yuji,Okada,0:02:33,0:02:37,0:00:04,
Minori_3367,,2011_02_14_19_00_1.webm,Minori,Okada,0:02:42,0:02:50,0:00:08,
Yuji_4254,,2011_02_14_19_00_1.webm,Yuji,Okada,0:02:42,0:02:52,0:00:10,
Minori_3368,,2011_02_14_19_00_1.webm,Minori,Kan,0:02:45,0:02:54,0:00:09,
Yuji_4255,,2011_02_14_19_00_1.webm,Yuji,Kan,0:02:46,0:02:55,0:00:09,
Minori_3369,,2011_02_14_19_00_1.webm,Minori,Okada,0:02:55,0:02:58,0:00:03,
Yuji_4256,,2011_02_14_19_00_1.webm,Yuji,Okada,0:02:55,0:02:59,0:00:04,
Minori_3370,,2011_02_14_19_00_1.webm,Minori,Kan,0:02:58,0:02:59,0:00:01,
Yuji_4257,,2011_02_14_19_00_1.webm,Yuji,Kan,0:02:59,0:02:59,0:00:00,
Minori_3371,,2011_02_14_19_00_1.webm,Minori,Kan,0:03:10,0:03:16,0:00:06,
Yuji_4258,,2011_02_14_19_00_1.webm,Yuji,Kan,0:03:10,0:03:17,0:00:07,
Minori_3372,,2011_02_14_19_00_1.webm,Minori,Okada,0:03:13,0:03:16,0:00:03,
Yuji_4259,,2011_02_14_19_00_1.webm,Yuji,Okada,0:03:14,0:03:17,0:00:03,
Minori_3373,,2011_02_14_19_00_1.webm,Minori,Kan,0:03:22,0:03:25,0:00:03,
Yuji_4260,,2011_02_14_19_00_1.webm,Yuji,Kan,0:03:22,0:03:25,0:00:03,
Minori_3374,,2011_02_14_19_00_1.webm,Minori,Kan,0:03:31,0:03:44,0:00:13,
Minori_3375,,2011_02_14_19_00_1.webm,Minori,Okada,0:03:31,0:03:39,0:00:08,
Yuji_4261,,2011_02_14_19_00_1.webm,Yuji,Kan,0:03:32,0:03:45,0:00:13,
Yuji_4262,,2011_02_14_19_00_1.webm,Yuji,Okada,0:03:32,0:03:40,0:00:08,
Yuji_4263,-1,2011_02_14_19_00_1.webm,Yuji,Kan,0:03:45,0:04:00,0:00:15,
Minori_3376,1,2011_02_14_19_00_1.webm,Minori,Okada,0:03:45,0:04:00,0:00:15,
,,2011_02_20_19_00_1.webm,_title_,,-1.00,,,
Minori_3385,,2011_02_20_19_00_1.webm,Minori,Kan,0:00:19,0:00:38,0:00:19,
Yuji_4272,,2011_02_20_19_00_1.webm,Yuji,Kan,0:00:19,0:00:38,0:00:19,pictureonly
Yuji_4273,,2011_02_20_19_00_1.webm,Yuji,Kan,0:01:08,0:01:37,0:00:29,pictureonly
Minori_3386,,2011_02_20_19_00_1.webm,Minori,Kan,0:01:08,0:01:38,0:00:30,
Minori_3387,,2011_02_20_19_00_1.webm,Minori,Kan,0:01:39,0:01:46,0:00:07,
Yuji_4274,,2011_02_20_19_00_1.webm,Yuji,Kan,0:01:39,0:01:47,0:00:08,
Yuji_4275,-1,2011_02_20_19_00_1.webm,Yuji,Edano,0:02:04,0:02:06,0:00:02,
,,2011_03_18_19_00_1.webm,_title_,,-1.00,,,
Yuji_4287,-1,2011_03_18_19_00_1.webm,Yuji,Edano,0:02:02,0:02:17,0:00:15,
Minori_3399,,2011_03_18_19_00_1.webm,Minori,Kan,0:04:51,0:04:55,0:00:04,
Yuji_4288,,2011_03_18_19_00_1.webm,Yuji,Kan,0:04:52,0:04:55,0:00:03,
Minori_3400,,2011_03_18_19_00_1.webm,Minori,Kan,0:05:06,0:05:16,0:00:10,
Yuji_4289,,2011_03_18_19_00_1.webm,Yuji,Kan,0:05:06,0:05:16,0:00:10,
,,2011_03_20_19_00_1.webm,_title_,,-1.00,,,
Yuji_4292,-1,2011_03_20_19_00_1.webm,Yuji,Edano,0:07:33,0:08:02,0:00:29,
Yuji_4293,-1,2011_03_20_19_00_1.webm,Yuji,Edano,0:09:15,0:09:40,0:00:25,
Minori_3402,-1,2011_03_20_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2011_04_14_19_00_3.webm,_title_,,-1.00,,,
Yuji_4299,-1,2011_04_14_19_00_3.webm,Yuji,Kan,0:00:22,0:00:25,0:00:03,a profile
Minori_3407,-1,2011_04_14_19_00_3.webm,Minori,nothing,,,0:00:00,nothing
,,2011_04_18_19_00_3.webm,_title_,,-1.00,,,
Yuji_4304,-1,2011_04_18_19_00_3.webm,Yuji,Edano,0:00:00,0:00:04,0:00:04,
Minori_3411,-1,2011_04_18_19_00_3.webm,Minori,nothing,,,0:00:00,nothing
,,2011_05_01_19_00_1.webm,_title_,,-1.00,,,
Yuji_4311,-1,2011_05_01_19_00_1.webm,Yuji,Edano,0:03:02,0:03:04,0:00:02,
Yuji_4312,-1,2011_05_01_19_00_1.webm,Yuji,Edano,0:03:04,0:03:09,0:00:05,a profile
Yuji_4313,-1,2011_05_01_19_00_1.webm,Yuji,Edano,0:03:09,0:03:39,0:00:30,
Yuji_4314,1,2011_05_01_19_00_1.webm,Yuji,Kan,0:03:41,0:03:41,0:00:00,
Minori_3417,-1,2011_05_01_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2011_05_02_19_00_1.webm,_title_,,-1.00,,,
Yuji_4318,-1,2011_05_02_19_00_1.webm,Yuji,Edano,0:11:11,0:11:15,0:00:04,
Yuji_4319,-1,2011_05_02_19_00_1.webm,Yuji,Edano,0:11:15,0:11:36,0:00:21,
Minori_3420,-1,2011_05_02_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2011_05_04_19_00_2.webm,_title_,,-1.00,,,
Minori_3422,,2011_05_04_19_00_2.webm,Minori,Kan,0:00:00,0:00:24,0:00:24,picture
Yuji_4321,,2011_05_04_19_00_2.webm,Yuji,Kan,0:00:00,0:00:24,0:00:24,pictureonly
Yuji_4322,-1,2011_05_04_19_00_2.webm,Yuji,Kan,0:00:28,0:00:32,0:00:04,
Minori_3423,1,2011_05_04_19_00_2.webm,Minori,Kan,0:00:28,0:00:37,0:00:09,
Yuji_4323,,2011_05_04_19_00_2.webm,Yuji,Kan,0:00:45,0:00:49,0:00:04,
Minori_3424,,2011_05_04_19_00_2.webm,Minori,Kan,0:00:45,0:00:51,0:00:06,
Minori_3425,,2011_05_04_19_00_2.webm,Minori,Kan,0:00:54,0:01:16,0:00:22,
Yuji_4324,,2011_05_04_19_00_2.webm,Yuji,Kan,0:00:54,0:01:16,0:00:22,
Minori_3426,,2011_05_04_19_00_2.webm,Minori,Kan,0:01:28,0:01:32,0:00:04,
Yuji_4325,,2011_05_04_19_00_2.webm,Yuji,Kan,0:01:28,0:01:32,0:00:04,
Yuji_4326,-1,2011_05_04_19_00_2.webm,Yuji,Kan,0:01:34,0:01:38,0:00:04,
Minori_3427,1,2011_05_04_19_00_2.webm,Minori,Kan,0:01:34,0:01:45,0:00:11,
Yuji_4327,-1,2011_05_04_19_00_2.webm,Yuji,Kan,0:01:38,0:01:42,0:00:04,a profile
Yuji_4328,-1,2011_05_04_19_00_2.webm,Yuji,Kan,0:01:42,0:01:56,0:00:14,
Minori_3428,1,2011_05_04_19_00_2.webm,Minori,Kan,0:01:46,0:02:03,0:00:17,
Yuji_4329,-1,2011_05_04_19_00_2.webm,Yuji,Kan,0:01:56,0:02:03,0:00:07,a profile
Minori_3429,,2011_05_04_19_00_2.webm,Minori,Kan,0:02:19,0:02:31,0:00:12,
Yuji_4330,,2011_05_04_19_00_2.webm,Yuji,Kan,0:02:19,0:02:31,0:00:12,
,,2011_05_20_19_00_1.webm,_title_,,-1.00,,,
Yuji_4345,-1,2011_05_20_19_00_1.webm,Yuji,Kan,0:01:39,0:02:04,0:00:25,
Minori_3443,-1,2011_05_20_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2011_05_31_19_00_2.webm,_title_,,-1.00,,,
Yuji_4350,,2011_05_31_19_00_2.webm,Yuji,Kan,0:00:00,0:00:33,0:00:33,pictureonly
Minori_3448,,2011_05_31_19_00_2.webm,Minori,Kan,0:00:00,0:00:34,0:00:34,picture
Yuji_4351,,2011_05_31_19_00_2.webm,Yuji,Tanigaki,0:00:00,0:00:33,0:00:33,pictureonly
Minori_3449,,2011_05_31_19_00_2.webm,Minori,Tanigaki,0:00:00,0:00:34,0:00:34,picture
Yuji_4352,-1,2011_05_31_19_00_2.webm,Yuji,Yamaguchi,0:00:00,0:00:33,0:00:33,pictureonly
Minori_3450,1,2011_05_31_19_00_2.webm,Minori,Yamaguchi,0:00:00,0:01:01,0:01:01,picture&video
Yuji_4353,-1,2011_05_31_19_00_2.webm,Yuji,Yamaguchi,0:00:34,0:01:00,0:00:26,
Yuji_4354,-1,2011_05_31_19_00_2.webm,Yuji,Tanigaki,0:01:02,0:01:24,0:00:22,
Minori_3451,1,2011_05_31_19_00_2.webm,Minori,Tanigaki,0:01:02,0:02:05,0:01:03,
Yuji_4355,-1,2011_05_31_19_00_2.webm,Yuji,Tanigaki,0:01:24,0:02:05,0:00:41,
Yuji_4356,,2011_05_31_19_00_2.webm,Yuji,Yamaguchi,0:01:31,0:02:05,0:00:34,
Minori_3452,,2011_05_31_19_00_2.webm,Minori,Yamaguchi,0:01:32,0:02:05,0:00:33,
Yuji_4357,-1,2011_05_31_19_00_2.webm,Yuji,Kan,0:02:14,0:02:35,0:00:21,
Minori_3453,1,2011_05_31_19_00_2.webm,Minori,Kan,0:02:14,0:02:38,0:00:24,
Yuji_4358,-1,2011_05_31_19_00_2.webm,Yuji,Kan,0:02:36,0:02:38,0:00:02,
Minori_3454,,2011_05_31_19_00_2.webm,Minori,Kan,0:02:50,0:02:51,0:00:01,
Yuji_4359,,2011_05_31_19_00_2.webm,Yuji,Kan,0:02:50,0:02:51,0:00:01,
Minori_3455,,2011_05_31_19_00_2.webm,Minori,Kan,0:03:03,0:03:43,0:00:40,
Yuji_4360,,2011_05_31_19_00_2.webm,Yuji,Kan,0:03:03,0:03:44,0:00:41,
Minori_3456,,2011_05_31_19_00_2.webm,Minori,Hatoyama,0:06:02,0:06:27,0:00:25,
Yuji_4361,,2011_05_31_19_00_2.webm,Yuji,Hatoyama,0:06:02,0:06:27,0:00:25,
Yuji_4362,-1,2011_05_31_19_00_2.webm,Yuji,Edano,0:06:27,0:06:29,0:00:02,a profile
,,2011_06_01_19_00_2.webm,_title_,,-1.00,,,
Yuji_4364,-1,2011_06_01_19_00_2.webm,Yuji,Kamei,0:00:00,0:00:12,0:00:12,
Minori_3457,-1,2011_06_01_19_00_2.webm,Minori,nothing,,,0:00:00,nothing
,,2011_07_06_19_00_3.webm,_title_,,-1.00,,,
Yuji_4379,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:04:05,0:04:29,0:00:24,pictureonly
Minori_3472,1,2011_07_06_19_00_3.webm,Minori,Kan,0:04:05,0:05:23,0:01:18,picture&video
Yuji_4380,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:04:33,0:05:23,0:00:50,
Yuji_4381,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:05:56,0:05:59,0:00:03,
Minori_3473,1,2011_07_06_19_00_3.webm,Minori,Kan,0:05:56,0:06:17,0:00:21,
Yuji_4382,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:06:00,0:06:17,0:00:17,
Minori_3474,1,2011_07_06_19_00_3.webm,Minori,Kan,0:06:25,0:07:19,0:00:54,
Yuji_4383,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:06:26,0:07:08,0:00:42,
Yuji_4384,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:07:09,0:07:10,0:00:01,
Yuji_4385,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:07:11,0:07:13,0:00:02,
Yuji_4386,-1,2011_07_06_19_00_3.webm,Yuji,Kan,0:07:15,0:07:20,0:00:05,
,,2011_07_07_19_00_2.webm,_title_,,-1.00,,,
Yuji_4388,-1,2011_07_07_19_00_2.webm,Yuji,Edano,0:00:20,0:00:21,0:00:01,
Yuji_4389,-1,2011_07_07_19_00_2.webm,Yuji,Edano,0:00:38,0:00:39,0:00:01,a profile
Yuji_4390,-1,2011_07_07_19_00_2.webm,Yuji,Edano,0:01:01,0:01:10,0:00:09,
Minori_3475,-1,2011_07_07_19_00_2.webm,Minori,nothing,,,0:00:00,nothing
,,2011_08_08_19_00_1.webm,_title_,,-1.00,,,
Yuji_4403,-1,2011_08_08_19_00_1.webm,Yuji,Noda,0:00:00,0:00:02,0:00:02,pictureonly
Minori_3488,1,2011_08_08_19_00_1.webm,Minori,Noda,0:00:00,0:00:12,0:00:12,
Yuji_4404,-1,2011_08_08_19_00_1.webm,Yuji,Noda,0:00:02,0:00:08,0:00:06,
Yuji_4405,-1,2011_08_08_19_00_1.webm,Yuji,Noda,0:00:08,0:00:12,0:00:04,
Minori_3489,,2011_08_08_19_00_1.webm,Minori,Noda,0:00:31,0:00:46,0:00:15,
Yuji_4406,,2011_08_08_19_00_1.webm,Yuji,Noda,0:00:32,0:00:46,0:00:14,
,,2011_08_24_19_00_2.webm,_title_,,-1.00,,,
Yuji_4414,-1,2011_08_24_19_00_2.webm,Yuji,Noda,0:02:58,0:03:05,0:00:07,
Minori_3497,1,2011_08_24_19_00_2.webm,Minori,Noda,0:02:58,0:03:15,0:00:17,
Yuji_4415,-1,2011_08_24_19_00_2.webm,Yuji,Noda,0:03:06,0:03:09,0:00:03,
Yuji_4416,-1,2011_08_24_19_00_2.webm,Yuji,Noda,0:03:11,0:03:14,0:00:03,
,,2011_08_30_19_00_1.webm,_title_,,-1.00,,,
Minori_3503,,2011_08_30_19_00_1.webm,Minori,Maehara,0:00:00,0:00:25,0:00:25,
Yuji_4422,,2011_08_30_19_00_1.webm,Yuji,Maehara,0:00:00,0:00:26,0:00:26,pictureonly
Minori_3502,,2011_08_30_19_00_1.webm,Minori,Noda,0:00:00,0:00:25,0:00:25,
Yuji_4421,,2011_08_30_19_00_1.webm,Yuji,Noda,0:00:00,0:00:26,0:00:26,pictureonly
Minori_3504,,2011_08_30_19_00_1.webm,Minori,Noda,0:00:39,0:00:42,0:00:03,
Yuji_4423,,2011_08_30_19_00_1.webm,Yuji,Noda,0:00:41,0:00:41,0:00:00,
Yuji_4424,,2011_08_30_19_00_1.webm,Yuji,Noda,0:00:41,0:00:42,0:00:01,
Yuji_4425,,2011_08_30_19_00_1.webm,Yuji,Maehara,0:01:38,0:01:48,0:00:10,
Minori_3505,,2011_08_30_19_00_1.webm,Minori,Maehara,0:01:39,0:01:48,0:00:09,
Yuji_4426,-1,2011_08_30_19_00_1.webm,Yuji,Maehara,0:01:49,0:01:50,0:00:01,
Yuji_4427,-1,2011_08_30_19_00_1.webm,Yuji,Maehara,0:01:50,0:01:52,0:00:02,
Minori_3506,1,2011_08_30_19_00_1.webm,Minori,Maehara,0:01:49,0:02:22,0:00:32,
Yuji_4428,-1,2011_08_30_19_00_1.webm,Yuji,Maehara,0:01:55,0:02:22,0:00:27,
Minori_3508,,2011_08_30_19_00_1.webm,Minori,Ozawa,0:03:15,0:03:18,0:00:03,
Yuji_4430,,2011_08_30_19_00_1.webm,Yuji,Hatoyama,0:03:16,0:03:19,0:00:03,
Yuji_4429,,2011_08_30_19_00_1.webm,Yuji,Ozawa,0:03:16,0:03:19,0:00:03,
Minori_3507,,2011_08_30_19_00_1.webm,Minori,Hatoyama,0:03:17,0:03:18,0:00:01,
Minori_3509,1,2011_08_30_19_00_1.webm,Minori,Ozawa,0:03:21,0:03:22,0:00:01,
Minori_3510,,2011_08_30_19_00_1.webm,Minori,Ozawa,0:03:27,0:03:33,0:00:06,
Yuji_4431,1,2011_08_30_19_00_1.webm,Yuji,Hatoyama,0:03:28,0:03:29,0:00:01,a profile
Yuji_4432,,2011_08_30_19_00_1.webm,Yuji,Ozawa,0:03:28,0:03:33,0:00:05,
,,2011_08_31_19_00_1.webm,_title_,,-1.00,,,
Yuji_4434,-1,2011_08_31_19_00_1.webm,Yuji,Noda,0:00:07,0:00:23,0:00:16,pictureonly
Minori_3512,1,2011_08_31_19_00_1.webm,Minori,Noda,0:00:07,0:00:51,0:00:43,picture&video
Yuji_4435,-1,2011_08_31_19_00_1.webm,Yuji,Noda,0:00:24,0:00:33,0:00:09,
Yuji_4436,-1,2011_08_31_19_00_1.webm,Yuji,Noda,0:00:35,0:00:51,0:00:16,
Yuji_4437,,2011_08_31_19_00_1.webm,Yuji,Maehara,0:00:51,0:00:54,0:00:03,
Minori_3513,,2011_08_31_19_00_1.webm,Minori,Maehara,0:00:51,0:00:55,0:00:04,
Yuji_4438,-1,2011_08_31_19_00_1.webm,Yuji,Maehara,0:00:55,0:00:55,0:00:00,
Yuji_4439,-1,2011_08_31_19_00_1.webm,Yuji,Noda,0:01:03,0:01:05,0:00:02,
Minori_3514,1,2011_08_31_19_00_1.webm,Minori,Noda,0:01:03,0:01:18,0:00:15,
Yuji_4440,-1,2011_08_31_19_00_1.webm,Yuji,Noda,0:01:06,0:01:18,0:00:12,
,,2011_08_31_19_00_3.webm,_title_,,-1.00,,,
Yuji_4442,-1,2011_08_31_19_00_3.webm,Yuji,Noda,0:00:00,0:00:01,0:00:01,
Minori_3516,1,2011_08_31_19_00_3.webm,Minori,Noda,0:00:00,0:00:11,0:00:11,
Yuji_4443,-1,2011_08_31_19_00_3.webm,Yuji,Noda,0:00:04,0:00:10,0:00:06,
Yuji_4444,1,2011_08_31_19_00_3.webm,Yuji,Noda,0:00:33,0:00:46,0:00:10,
Minori_3517,-1,2011_08_31_19_00_3.webm,Minori,Noda,0:00:33,0:00:50,0:00:17,
Yuji_4445,-1,2011_08_31_19_00_3.webm,Yuji,Noda,0:00:43,0:00:44,0:00:01,
Yuji_4446,-1,2011_08_31_19_00_3.webm,Yuji,Noda,0:00:45,0:00:46,0:00:01,
,,2011_09_30_19_00_1.webm,_title_,,-1.00,,,
Yuji_4461,-1,2011_09_30_19_00_1.webm,Yuji,Edano,0:00:05,0:00:06,0:00:01,
Minori_3531,,2011_09_30_19_00_1.webm,Minori,Noda,0:00:05,0:00:09,0:00:04,
Yuji_4460,,2011_09_30_19_00_1.webm,Yuji,Noda,0:00:05,0:00:10,0:00:05,
Yuji_4462,-1,2011_09_30_19_00_1.webm,Yuji,Noda,0:00:22,0:00:24,0:00:02,
Minori_3532,1,2011_09_30_19_00_1.webm,Minori,Noda,0:00:22,0:00:48,0:00:25,
Yuji_4464,-1,2011_09_30_19_00_1.webm,Yuji,Edano,0:00:26,0:00:34,0:00:08,
Yuji_4463,-1,2011_09_30_19_00_1.webm,Yuji,Noda,0:00:26,0:00:48,0:00:22,
Yuji_4465,-1,2011_09_30_19_00_1.webm,Yuji,Edano,0:05:55,0:05:58,0:00:03,
,,2011_10_19_19_00_1.webm,_title_,,-1.00,,,
Minori_3545,,2011_10_19_19_00_1.webm,Minori,Noda,0:00:03,0:00:23,0:00:20,picture
Yuji_4478,,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:03,0:00:23,0:00:20,pictureonly
Minori_3546,1,2011_10_19_19_00_1.webm,Minori,Noda,0:00:24,0:00:38,0:00:13,
Yuji_4479,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:25,0:00:32,0:00:07,
Yuji_4480,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:35,0:00:38,0:00:03,
Minori_3547,,2011_10_19_19_00_1.webm,Minori,Noda,0:00:40,0:00:43,0:00:03,
Yuji_4481,,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:40,0:00:43,0:00:03,
Minori_3548,,2011_10_19_19_00_1.webm,Minori,Noda,0:00:47,0:00:52,0:00:05,
Yuji_4482,,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:47,0:00:53,0:00:06,
Yuji_4483,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:00:58,0:01:10,0:00:12,
Minori_3549,1,2011_10_19_19_00_1.webm,Minori,Noda,0:01:02,0:01:10,0:00:08,
Minori_3550,,2011_10_19_19_00_1.webm,Minori,Noda,0:01:17,0:01:19,0:00:02,
Yuji_4484,,2011_10_19_19_00_1.webm,Yuji,Noda,0:01:17,0:01:20,0:00:03,
Minori_3551,,2011_10_19_19_00_1.webm,Minori,Noda,0:01:40,0:01:47,0:00:07,
Yuji_4485,,2011_10_19_19_00_1.webm,Yuji,Noda,0:01:40,0:01:48,0:00:08,
Yuji_4486,,2011_10_19_19_00_1.webm,Yuji,Noda,0:01:52,0:01:57,0:00:05,
Minori_3552,,2011_10_19_19_00_1.webm,Minori,Noda,0:01:52,0:01:58,0:00:06,
Yuji_4487,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:02:08,0:02:24,0:00:16,
Minori_3553,1,2011_10_19_19_00_1.webm,Minori,Noda,0:02:08,0:02:29,0:00:21,
Minori_3554,,2011_10_19_19_00_1.webm,Minori,Noda,0:04:38,0:04:48,0:00:10,
Yuji_4488,,2011_10_19_19_00_1.webm,Yuji,Noda,0:04:39,0:04:49,0:00:10,
Yuji_4489,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:04:53,0:04:58,0:00:05,
Minori_3555,1,2011_10_19_19_00_1.webm,Minori,Noda,0:04:53,0:05:08,0:00:14,
Yuji_4490,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:04:59,0:05:00,0:00:01,
Yuji_4491,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:05:00,0:05:01,0:00:01,
Yuji_4492,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:05:02,0:05:02,0:00:00,
Yuji_4493,-1,2011_10_19_19_00_1.webm,Yuji,Noda,0:05:03,0:05:07,0:00:04,
,,2011_11_07_19_00_2.webm,_title_,,-1.00,,,
Yuji_4502,,2011_11_07_19_00_2.webm,Yuji,Noda,0:00:19,0:00:46,0:00:27,pictureonly
Minori_3564,,2011_11_07_19_00_2.webm,Minori,Noda,0:00:19,0:00:47,0:00:28,picture
Yuji_4503,,2011_11_07_19_00_2.webm,Yuji,Noda,0:00:56,0:01:00,0:00:04,pictureonly
Minori_3565,,2011_11_07_19_00_2.webm,Minori,Noda,0:00:57,0:01:00,0:00:03,
Minori_3566,,2011_11_07_19_00_2.webm,Minori,Noda,0:01:22,0:01:40,0:00:18,
Yuji_4504,,2011_11_07_19_00_2.webm,Yuji,Noda,0:01:22,0:01:41,0:00:19,pictureonly
Minori_3567,,2011_11_07_19_00_2.webm,Minori,Shii,0:01:59,0:02:03,0:00:04,
Yuji_4505,,2011_11_07_19_00_2.webm,Yuji,Shii,0:01:59,0:02:03,0:00:04,
Minori_3568,,2011_11_07_19_00_2.webm,Minori,Fukushima,0:02:00,0:02:05,0:00:05,
Yuji_4506,,2011_11_07_19_00_2.webm,Yuji,Fukushima,0:02:01,0:02:05,0:00:04,
Yuji_4507,-1,2011_11_07_19_00_2.webm,Yuji,Kamei,0:02:10,0:02:40,0:00:30,
Minori_3570,,2011_11_07_19_00_2.webm,Minori,Fukushima,0:02:40,0:02:46,0:00:06,
Yuji_4509,,2011_11_07_19_00_2.webm,Yuji,Fukushima,0:02:40,0:02:47,0:00:07,
Minori_3569,,2011_11_07_19_00_2.webm,Minori,Shii,0:02:40,0:02:46,0:00:06,
Yuji_4508,,2011_11_07_19_00_2.webm,Yuji,Shii,0:02:40,0:02:47,0:00:07,
Yuji_4511,,2011_11_07_19_00_2.webm,Yuji,Fukushima,0:03:20,0:03:23,0:00:03,a profile
Yuji_4512,-1,2011_11_07_19_00_2.webm,Yuji,Kamei,0:03:20,0:03:23,0:00:03,a profile
Yuji_4510,,2011_11_07_19_00_2.webm,Yuji,Shii,0:03:20,0:03:23,0:00:03,a profile
Minori_3572,,2011_11_07_19_00_2.webm,Minori,Fukushima,0:03:21,0:03:22,0:00:01,
Minori_3571,,2011_11_07_19_00_2.webm,Minori,Shii,0:03:21,0:03:22,0:00:01,
,,2011_11_21_19_00_3.webm,_title_,,-1.00,,,
Yuji_4520,,2011_11_21_19_00_3.webm,Yuji,Hashimoto,0:00:10,0:00:21,0:00:11,
